id,url_id,user,text,created,updated,references
uZz8YG7_Eeaywlv48brGOg,80,ercahoon,"I personally am a big fan of documenting my experiences, so I'm glad I live in an age where I can do it in so many different ways in so many different formats.",2016-08-30 22:18:49.117412,2016-08-30 22:18:49.117420,
fj5mfG7_EeabKGOTyBo2ZQ,80,ercahoon,"I like that this can be a teachable thing. This generation is the first to grow up with the pressure to create and cultivate an online presence through social media. We get no help doing this, so learning at least some basic skills would be interesting.",2016-08-30 22:17:09.509161,2016-08-30 22:17:09.509169,
V3a5GG7_EeabJoOer8slmA,80,mdudleson,"As a whole, this tip is a true perspective changer. I took a class in which each assignment was 'graded' not on completion, but effort and creative process. The pressure associated with assignments is instantly relieved, leaving the opportunity for originality and extraordinary ideas to emerge.",2016-08-30 22:16:04.447296,2016-08-30 22:16:49.746747,
-plM2G7-EeaVxn8DlIZu_A,80,ercahoon,"I support programs like this that help students establish a professional online presence - it is a great tool to take with them into the ""real world.""",2016-08-30 22:13:28.652989,2016-08-30 22:13:28.652997,
YhG2HG7-Eeay6vN-OYJ1Cg,80,ercahoon,"I like this idea and I like that it's getting recognition. Group work/collaborating are skills that are pushed at many universities, and for good reason, but we need to focus on how to work best by oneself too. ",2016-08-30 22:09:12.743673,2016-08-30 22:09:12.743680,
K2nwtm7-Eeam429XwsHe6Q,80,mdudleson,"This portion of the article particularly grabbed my attention because I am a firm believer that those who try to find themselves are, in all reality, losing themselves in the same instant.",2016-08-30 22:07:41.047180,2016-08-30 22:07:41.047189,
pkm0hm7sEeaj7pvZ3teg5w,80,aclegg09,"Expressing yourself has, in some ways, been discouraged! Granted - some people post some pretty dumb stuff, but having a website will allow people to express themselves in ways they may not have been comfortable doing on Facebook or other social media platforms.",2016-08-30 20:02:16.261838,2016-08-30 20:02:16.261845,
Z4VPgG7sEeaipgO0ap8tiQ,80,aclegg09,"From my experience in web-hosting/blogging, owning a domain doesn't only encourage an increase in digital skills, but also reading and writing. I found myself reading other pieces of work trying to get ideas and techniques, and I'd be writing almost daily. ",2016-08-30 20:00:30.965958,2016-08-30 20:00:30.965966,
wI8MbG7qEeanRw8HzjIUzQ,80,aclegg09,"The future is in the digital realm, and to have the tools to express our ideas in such a way already gives us a head start to success. In coming years, classes like DGST 101 will be mandatory in high school and higher education - at least they should be.",2016-08-30 19:48:41.352585,2016-08-30 19:48:41.352593,
fDTzam7qEeam0zNf8yWsGg,80,aclegg09,"To control something is to be responsible for it, and this is the idea of ownership.",2016-08-30 19:46:46.668201,2016-08-30 19:46:46.668210,
3AWXiG5IEeaT3BuBWAot6w,80,jamditis,"They may not be in it for the money, but that may change if they ever become successful businesses. They're not in it for the money because there is no money. Once that changes they will be beholden to the same fiduciary imperative and principles of financial sustainability that all successful corporate entities are bound by. The goal of an organization in a market environment is to 1) become and remain sustainable, and 2) increase shareholder profits. That will never change as long as the market dictates the conditions of an organization's continued existence. The only way to remedy this is to remove public services like journalism (and others) from the market altogether. ",2016-08-30 00:29:48.951224,2016-08-30 00:29:48.951232,
FcCWGF52EeaoBZ_S_scfKw,80,mjsol,Yikes Baylor is having a hard time right now. ,2016-08-09 21:13:14.543757,2016-08-09 21:13:14.543764,
MpycyFNKEea52NdPbIBgFg,80,tung,"Still, nothing can replace C++ and Java when we talk about embedded systems and mobile phone, just like nothing can replace a traditional university when we talk about . No offense.",2016-07-26 16:01:22.311366,2016-07-26 16:01:22.311373,
o0UEcEx4Eeawe2eMrjLWwQ,80,Rocz3D,great comparison.,2016-07-17 23:46:10.043620,2016-07-17 23:46:10.043627,
H_cScEx4Eea4Sru4Z9TgqA,80,Rocz3D,Those in control hate the prospect. How dare you criticize authority. I have experienced this first-hand many times. Lost a few jobs because of it too.,2016-07-17 23:42:29.751396,2016-07-17 23:42:29.751403,['XaOOGkfvEea0PU8fZaYF7Q']
c7KGykx3Eea4SPN7hIyEsQ,80,Rocz3D,I applaud your openess in inviting discussion regarding this affront. It is the only way to move forward and hopefully change some minds for the better in the process. I can only hope to aspire to be as forgiving in situations such as this :),2016-07-17 23:37:40.734281,2016-07-17 23:38:12.678820,
PHg1nkx1EeazFLurCuX2uQ,80,Rocz3D,"That's ridiculous. The only thing that comes to mind is ""to hell with them."" I know, that's maybe not the most articulate way to express frustration, but I have always reacted to reppresive authority in this way--don't try to shut me up or dumb me down. Yes my take may offend 'others,' but--tough.. And for the sake of everyone else involved in or reading this discussion: the views expressed in this comment are solely those of me: Brian Rocz aka Rocz3D.",2016-07-17 23:21:49.077862,2016-07-17 23:32:30.893916,
EMMu5EqvEeawPB_eRmMJUg,80,dusenberyart_k8,![](http://i.imgur.com/zuJMuIy.png),2016-07-15 17:10:44.234318,2016-07-15 17:10:44.234325,
qvN2LkqoEeaGypeWYXQSNw,80,dusenberyart_k8,"Thank you for allowing us all to learn from this experience and become active participants in this journey. At some point, as we all continue to value the thoughts of others and think about the ways that our past has kept cultures and people from obtaining the very things that we hold dear, I am honored to be a part of this learning network. May someday this struggle not be at the forefront of everything that we do, until that day comes, thank you for your continued leadership of ethical, just and inclusive education. ",2016-07-15 16:24:56.435747,2016-07-15 16:25:36.000593,
m0DcwkqnEea105t7trbxAQ,80,dusenberyart_k8,"I think this is often times used in place where there is a lack of understanding, theory becomes 'jargon' when it is either misunderstood or the learner lacks the background to build a clear understanding, or complete unwillingness to change. Critical Whiteness theory is often referred to as jargon in this same manner. ",2016-07-15 16:17:20.610045,2016-07-15 16:17:20.610053,
CA3_8kqnEea9gBOb-s3oLw,80,dusenberyart_k8,Something that we ALL should be addressing and presenting- ,2016-07-15 16:13:13.644434,2016-07-15 16:13:13.644441,
VQ4B4EqmEeaBfVO5OSg_6Q,80,dusenberyart_k8,"Thank-you! For acknowledging white hedronormative society, and the issue that it is in education. ",2016-07-15 16:08:13.340093,2016-07-15 16:08:13.340101,
-c2EXkqlEeajUzdetpyF6Q,80,dusenberyart_k8,"Can someone please propose these to someone that needs them, like Trump!",2016-07-15 16:05:40.244948,2016-07-15 16:05:40.244955,
xl90EEqlEeaAhvegF4FeIA,80,dusenberyart_k8,"Such a great statement, and lesson to be learned, as a student it speaks volumes to the type of educator that I too hope to become. ",2016-07-15 16:04:13.959861,2016-07-15 16:04:13.959868,
cUBzOkqlEeakGIMv_2KwFg,80,dusenberyart_k8,"I love here that these are 'basic' tenets- So true, and should be at the basis of everything that we all aspire to do. ",2016-07-15 16:01:51.150491,2016-07-15 16:01:51.150499,
QNBgAkqlEeaTDRfsM6Umvw,80,dusenberyart_k8,"Ahh, yes please to don't stray from the proposed academics to broaden or enlighten those that are listening, its best if no questions are asked right? ",2016-07-15 16:00:29.877933,2016-07-15 16:00:29.877941,
EkbsJEqlEeakJE-ehaDXEg,80,dusenberyart_k8,How then is one to spark conversation and 'learn; from each other without disagreement? ,2016-07-15 15:59:11.801979,2016-07-15 15:59:11.801987,
XuxE-kobEeaGn--cjFxrPg,80,batcheloro,This back and forth seems like a microcosm of the educational landscape today (push against pull). ,2016-07-14 23:33:29.848594,2016-07-14 23:33:29.848602,
BSxPAEobEeayq4NpJ0lpNQ,80,batcheloro,"Remi, looks like they are infringing on your digital right to expression. ",2016-07-14 23:30:59.273395,2016-07-14 23:30:59.273403,
kRr4SkoMEeas5VvRiFFlnA,80,darlesac,"Excellent Remi!  Good for you for not allowing yourself to be censored.  This is amazing and sad that they are so worried about controversy (and I still fail to see what is so controversial) at the expense of innovative and truly engaging educational practices (which they contend is their mission).  I don't even understand this.  You could use this experience as the beginning of a book on educational innovation or a keynote at a truly innovative, large, international educational conference.  <a data-flickr-embed=""true""  href=""https://www.flickr.com/photos/109095290@N03/28277869706/in/dateposted-public/"" title=""the-church-lady (1)""><img src=""https://c3.staticflickr.com/8/7548/28277869706_14c6f9dfd4_m.jpg"" width=""158"" height=""240"" alt=""the-church-lady (1)""></a><script async src=""//embedr.flickr.com/assets/client-code.js"" charset=""utf-8""></script>",2016-07-14 21:47:31.595605,2016-07-14 21:48:52.730942,
Lv-0jEoJEea9V8toQgYbkg,80,darlesac,"Wow, this is really disheartening.",2016-07-14 21:23:18.503820,2016-07-14 21:23:18.503828,
S0jJtklqEeaUuFeGmTX44A,80,Alissagal8,Oh no!!!,2016-07-14 02:25:55.983374,2016-07-14 02:25:55.983381,"['XaOOGkfvEea0PU8fZaYF7Q', 'wEA-nkkKEeaoZsPgA4Y-3A']"
LgOXyElqEeawAc9Vzt3Viw,80,Alissagal8,Do you think this is on the rise?,2016-07-14 02:25:06.871458,2016-07-14 02:25:06.871465,"['sKGm-EftEea0PBs2HJcjBA', 'gCvTDkkKEeasSjdfYANQ0w']"
7eJuEkkoEeaTXy-9ir-JUQ,80,mz.clare,What are they really afraid of here? Who are they answering to? ,2016-07-13 18:38:01.994261,2016-07-13 18:38:01.994269,
OX1sWkkLEeasS8MfsOog_g,80,HCristea,"And just as all things, you have to take the good with the bad. If they aren't willing to address this in an open, frank discussion, how could I trust any other ""open discussions"" they would try to lead. How could I trust that they hadn't demanded people only state and support particular viewpoints?",2016-07-13 15:05:23.940820,2016-07-13 15:05:23.940828,['sY9LdkiQEea0cFttlhY9HA']
AXYZLkkLEeaf11Nsf2_bXw,80,HCristea,"I'm inclined to think that it wasn't sent to all participants - otherwise it would be a broad, canned letter - and I don't think the author would have tried to distance herself from it so much. But I do wonder if they targeted anyone else who they were afraid of for some reason or another.",2016-07-13 15:03:49.931394,2016-07-13 15:03:49.931401,['q4HpTEfvEeao_wM748vI0g']
wEA-nkkKEeaoZsPgA4Y-3A,80,HCristea,"""We're afraid of what you may say! What if it makes us look bad?""",2016-07-13 15:02:00.535641,2016-07-13 15:02:00.535647,['XaOOGkfvEea0PU8fZaYF7Q']
gCvTDkkKEeasSjdfYANQ0w,80,HCristea,Yes - an opportunity to open minds - squashed.,2016-07-13 15:00:13.027686,2016-07-13 15:00:13.027693,['sKGm-EftEea0PBs2HJcjBA']
bdcxCEkKEeajgadlY9hzkw,80,HCristea,"I agree that this was unprofessional. It was also disrespectful and I suspect done out of cowardice by someone who wanted to avoid confrontation because they didn't feel it was a justified message.

I notice how much she tries to distance herself from the request, indicating that she knew it to be unreasonable.",2016-07-13 14:59:42.274057,2016-07-13 14:59:42.274064,['KuUWmEiOEea8DxdvBJ9kCw']
LmaXrEkKEeabZGuxzEua6g,80,HCristea,![](https://d1yyrlxiackgih.cloudfront.net/wp-content/uploads/2013/11/shutterstock_2647542-2.jpg),2016-07-13 14:57:55.830744,2016-07-13 14:57:55.830752,
CwsUaEkKEeaTUwdiWqWjnw,80,HCristea,![](http://www.sneakerfiles.com/wp-content/uploads/2011/09/Discussion-The-Discussion.jpg),2016-07-13 14:56:56.510806,2016-07-13 14:56:56.510814,
zohYSEkJEeapqlsCuwgELQ,80,HCristea,![](http://www.empoweringparents.com/uploads/articles/photo/article_fb/07242012_Article.jpg),2016-07-13 14:55:14.999735,2016-07-13 14:55:14.999742,
qRkZ5EkJEeacHr9cZdqbtg,80,HCristea,![](http://img.picturequotes.com/2/9/8141/practice-what-you-preach-or-change-your-speech-quote-1.jpg),2016-07-13 14:54:12.194981,2016-07-13 14:54:12.194989,
SOkKDEkJEeaoYcN1zyFTTw,80,HCristea,![](http://cs625720.vk.me/v625720493/13400/L0VZcFL4iPA.jpg),2016-07-13 14:51:30.818847,2016-07-13 14:51:30.818854,
FE7G9kkJEeaf1Bs0AoyNlw,80,HCristea,![](http://orig13.deviantart.net/bd9d/f/2014/030/6/0/arrow28_by_edartgeek-d74fww1.gif),2016-07-13 14:50:02.557551,2016-07-13 14:50:02.557558,
2q3bCEkIEeasR5urBxEEcQ,80,HCristea,![](https://cdn.meme.am/instances/500x/63244711.jpg),2016-07-13 14:48:25.881700,2016-07-13 14:48:25.881707,
Ed2jDkkGEeauT-tKSQV4bg,80,HCristea,![](https://calendar.fiu.edu/wp-content/uploads/2016/03/Express-Yourself.jpg),2016-07-13 14:28:29.979821,2016-07-13 14:28:29.979829,
m15PikkFEeaoXWdn_cbQ5A,80,HCristea,![](http://www.chicagonow.com/chicago-libertarian/files/2012/05/censorshipbutton_xlarge.jpeg),2016-07-13 14:25:11.174286,2016-07-13 14:25:11.174294,
LuUntkkFEeaoXEuht6npoQ,80,HCristea,![](http://sd.keepcalm-o-matic.co.uk/i/keep-calm-because-i-m-leaving-3.png),2016-07-13 14:22:09.186399,2016-07-13 14:22:09.186407,
lubXcEkEEeav6fNYm69mlw,80,HCristea,![](https://mynzahosiris.files.wordpress.com/2015/08/voltaire-82415.jpg),2016-07-13 14:17:54.183788,2016-07-13 14:18:18.597820,
QjJ2xkkEEeafxkOerOKnpQ,80,HCristea,![](http://4.bp.blogspot.com/_V3H0tXBJIU0/SkEp3vPaMpI/AAAAAAAAAQo/boRq3cE9Z-E/S1600-R/devil-just-do.png),2016-07-13 14:15:32.073087,2016-07-13 14:15:32.073094,
VbijLkizEeaaVaPJJ8M1nw,80,LaurenRaz,"Agreed, this is really showing us that you indeed practice what you preach Remi!",2016-07-13 04:36:15.587597,2016-07-13 04:36:15.587604,['sY9LdkiQEea0cFttlhY9HA']
K4ta7EizEeahfXsdEbmnEQ,80,LaurenRaz,"Well, this was one way to let everyone know! :D",2016-07-13 04:35:04.826531,2016-07-13 04:35:04.826538,['oZYL1kiNEeaz_ONoEVqpTQ']
CjAIFkizEeaPyIuRSE-ujQ,80,LaurenRaz,Wow! I applaud the way you are confronting this whole situation head on!,2016-07-13 04:34:08.863184,2016-07-13 04:34:08.863191,
sY9LdkiQEea0cFttlhY9HA,80,ThinkInMeta,"Part of this is about being **willing** to conduct conversations openly. This is something Remi has spoken of many times this term. I see now, through this letter, the value of this - as a part of the learning experience itself. 

Honest and open conversations, as Alissa stated above, takes courage of one's convictions. Unfortunately, this is not a prerequisite in education today.

Excellent job, Remi, of practicing what you teach.",2016-07-13 00:28:17.288123,2016-07-13 00:28:17.288131,
48yuBEiPEea8EG8ep2Mq9A,80,jmemerson,That is true.  Social media has become a vessel for bullying. It is easy to attack someone from a laptop than in person.,2016-07-13 00:22:32.070441,2016-07-13 00:22:32.070448,"['Y03GsEeeEeaNphcfXe1QzA', 'qH-uxEfuEeaU8HM1IekG1g']"
eusMbkiPEeaWzlufGVRldA,80,jmemerson,I agree!! That is why I haven't used Twitter prior to my current class. ,2016-07-13 00:19:36.118468,2016-07-13 00:19:36.118475,['_NvEmkftEeaGkAtHw8m6uQ']
P3M-uEiPEeaLNpczK1YcVQ,80,jmemerson,I hope they respond to this letter and engage in a conversation.,2016-07-13 00:17:56.337985,2016-07-13 00:17:56.337992,
lu8PYEiOEeaMUk-n85cYAA,80,jmemerson,AND why wait to give you this information AFTER you have been accepted to participate in the conference. Perhaps they should have contacted you THEN not weeks prior to the conference.,2016-07-13 00:13:13.624499,2016-07-13 00:13:13.624507,['kLR65kftEeaunn9vMSyZag']
KuUWmEiOEea8DxdvBJ9kCw,80,jmemerson,I think this is so unprofessional. There should be some standards that if you give this type of feedback it should be in-person or on the phone; not in an email.,2016-07-13 00:10:12.355228,2016-07-13 00:10:12.355239,
yjKdwEiNEeaTfnuf1exKig,80,jmemerson,I agree!  People are becoming too sensitive. People can't have opinions anymore without repercussions.,2016-07-13 00:07:30.134467,2016-07-13 00:07:30.134474,['u2Y8ykedEeaujjOCNh1nhA']
oZYL1kiNEeaz_ONoEVqpTQ,80,jmemerson,I hope other attendees find out why you will not be participating or attending the conference. The truth needs to be told to others.,2016-07-13 00:06:21.989302,2016-07-13 00:06:21.989309,
e4tI_EiNEeaCVR8xUD6POw,80,jmemerson,"Again, no justification just words. Explain further as to did you do something last year or was this ""suggestion"" given to all speakers at the upcoming conference.",2016-07-13 00:05:18.175559,2016-07-13 00:05:18.175566,
Jazk9EiNEea51qP8jWZ7Nw,80,jmemerson,"So true! Also who were the ""others"" that could be upset about some tweets. Where they upset in the past, and if so how? Give specific examples not just the words. ",2016-07-13 00:02:54.111786,2016-07-13 00:02:54.111793,['1SpdVEfsEeaQ32d95hBqZA']
_DQzokiMEeaue4uonjhFEw,80,jmemerson,I was thinking the same thing. I would think that a conference director and/or members of a committee would give a better description. I would also think they would give examples of how you didn't meet the tone of COLTT. ,2016-07-13 00:01:44.524085,2016-07-13 00:01:44.524092,['D8RAkEe4EeaK_bsgc2pl-g']
nkuIlEiMEeatptfmR4JoPw,80,ThinkInMeta,"I like that you frame this as an ethical issue, because it is.",2016-07-12 23:59:06.981260,2016-07-12 23:59:06.981267,
Fr_xMEiMEeaTe2fBhByyNg,80,ThinkInMeta,"Everything is dangerous about rocking the boat and it does not mean people will see anything. Often, it appears, it has the opposite effect and a person has to risk much.",2016-07-12 23:55:19.574004,2016-07-12 23:55:19.574012,['28VpwkfuEeaaIafy7h0tiQ']
vb0dykiKEeaVGovlivE43A,80,ThinkInMeta,I've deleted many tweets for this very reason. When disagreement=offense / disagreement=exclusion.,2016-07-12 23:45:40.741359,2016-07-12 23:47:47.425099,['_NvEmkftEeaGkAtHw8m6uQ']
2IobgEfvEeaFWic8Jr9MaA,80,Alissagal8,Totally agree. My family is full of educators and we have always encouraged our students/learners to use critical thinking and questioning,2016-07-12 05:16:53.704861,2016-07-12 05:16:53.704868,['0r1G4keeEea5gj9dTQXgew']
q4HpTEfvEeao_wM748vI0g,80,Alissagal8,I wonder if anyone else received a similar email,2016-07-12 05:15:38.153670,2016-07-12 05:15:38.153677,
XaOOGkfvEea0PU8fZaYF7Q,80,Alissagal8,Sounds like an academic Jello mold,2016-07-12 05:13:27.519509,2016-07-12 05:13:27.519517,
9zkxPkfuEeaH-1dL0daFcw,80,Alissagal8,Do you think that clusters of thought can form on Twitter?,2016-07-12 05:10:35.687106,2016-07-12 05:10:35.687113,
28VpwkfuEeaaIafy7h0tiQ,80,Alissagal8,What's so dangerous about rocking a boat that's drifting in shallow waters? Someone might get a little wet? Or maybe they would see that we need to redesign the boat?,2016-07-12 05:09:49.629843,2016-07-12 05:09:49.629850,
qH-uxEfuEeaU8HM1IekG1g,80,Alissagal8,"What if the ambiguity is deliberate and given to encourage conformity or avoiding ""controversy"" while our country is dealing with some parallel issues that some people might be uncomfortable confronting?",2016-07-12 05:08:23.616690,2016-07-12 05:08:23.616697,['Y03GsEeeEeaNphcfXe1QzA']
M4PhqEfuEeaTU_ukm7OX6w,80,Alissagal8,"If someone can't face both their supporters and their critics, there seems to me to me a lack of courage in their convictions",2016-07-12 05:05:07.350639,2016-07-12 05:05:07.350647,
_NvEmkftEeaGkAtHw8m6uQ,80,Alissagal8,"This is one of my concerns about using Twitter. I may tweet something I see as perfectly innocent but there may be someone, somewhere who is ""offended"" by it",2016-07-12 05:03:35.651882,2016-07-12 05:03:35.651889,
sKGm-EftEea0PBs2HJcjBA,80,Alissagal8,And the academic freedom of those who were going to attend your session(s),2016-07-12 05:01:27.764150,2016-07-12 05:01:27.764157,
kLR65kftEeaunn9vMSyZag,80,Alissagal8,Doesn't this also inherently prevent learning in the moment and exploring divergent paths that stem from any subject?,2016-07-12 05:00:34.200333,2016-07-12 05:00:34.200340,
Vs2caEftEeaGj5duzj0kEg,80,Alissagal8,Speak truth and shame the Devil as my grandmother used to say.,2016-07-12 04:58:57.057180,2016-07-12 04:58:57.057187,
H60nCEftEeaTUi9vpOlTZQ,80,Alissagal8,"So much for seeing someone, even a university professor, as a responsible adult. It's just getting ridiculous",2016-07-12 04:57:24.569689,2016-07-12 04:57:24.569697,
-4D4KEfsEeazzPdBZOyYmQ,80,Alissagal8,learning should never ignore what's going on in the world - good or bad,2016-07-12 04:56:23.874910,2016-07-12 04:56:23.874917,
1SpdVEfsEeaQ32d95hBqZA,80,Alissagal8,Isn't the purpose of a teacher to challenge and encourage critical thinking?,2016-07-12 04:55:19.561107,2016-07-12 04:55:19.561115,
TMY3Yke6EeaI4HekA-3EHg,80,Tedy,"with the risk of being harsh: this is the paradox of many committees in university settings: formed, and served by members with no true interest in what the committee SHOULD be about in the first place. In this case, one would assume the opposite of ""calibrating"" voices. But encouraging diversity, encouraging strong voices and transparency.   ",2016-07-11 22:53:35.889313,2016-07-11 22:53:35.889321,
VuNJNEe5EeaQ1u_qRbQLqQ,80,Tedy,what a choice of words. I can't help but see such statement almost as admittance of guilt. One immediately thinks that the message delivered already is unfair and compromises personal integrity.  ,2016-07-11 22:46:43.367710,2016-07-11 22:46:43.367717,
D8RAkEe4EeaK_bsgc2pl-g,80,Tedy,"I am just really curious to how would the director and the committee members would explain what the ""tone"" of COLTT is? ",2016-07-11 22:37:34.541199,2016-07-11 22:37:34.541206,
XJ8NnEe3Eea0MHtm2-b-eA,80,Tedy,"considering that the introductory statement of COLTT is: ""COLTT engages participants in learning about teaching practices and technologies, challenging the way they think about both."" - emphasis on ""challenging"". Maybe they should edit to ""moderately challenging"" or ""challenging and censoring"". ",2016-07-11 22:32:33.993247,2016-07-11 22:32:33.993254,
0r1G4keeEea5gj9dTQXgew,80,nbstphotography,"Yeah, being open to discussion is pretty key, instead of just telling people what they should do.",2016-07-11 19:36:54.743509,2016-07-11 19:36:54.743517,
Y03GsEeeEeaNphcfXe1QzA,80,nbstphotography,This is so true though. How can someone expect to adjust fire when they're given ambiguous feedback?,2016-07-11 19:33:47.785949,2016-07-11 19:33:47.785957,
Fu63okeeEeakZHd8RsDURQ,80,nbstphotography,"It sounds like they're adopting the ""push"" method here, where you have to talk about a certain set of things, instead of the ""pull"" method, where you're allowed to say what you want.",2016-07-11 19:31:39.663015,2016-07-11 19:31:39.663022,
u2Y8ykedEeaujjOCNh1nhA,80,nbstphotography,Preach! Freedom of expression is so important to academics and learning. People have to be so politically correct these days. 'Merica,2016-07-11 19:29:06.095994,2016-07-11 19:29:06.096002,
nd5g7j7gEeafFpvOO7463A,80,jstrainor,"To understand the flaws of FIFA, we need to consider a seemingly unrelated problem: white pride and homophobia. ",2016-06-30 16:35:12.363720,2016-06-30 16:35:12.363731,
rFbwZDorEeawyLfjrIcl2Q,80,hcolson,I couldn't agree more!,2016-06-24 16:49:53.073543,2016-06-24 16:50:34.155686,
deQ6HjorEeabFRMySJNJXw,80,hcolson,Being able to see the connects between actions and effects on your own can make a pretty big impression. What if's can be good learning moments.,2016-06-24 16:48:21.733543,2016-06-24 16:48:21.733550,
8HN4aDoqEeapifNADM7EPg,80,hcolson,"Instead of locking things down to ""protect"" students, give them the skills they need to ""protect"" themselves, especially at the high school level, or any level in which a kid has an interest and maturity to handle it. Afterall, these students will soon become adults and will making decisions for us as the older generation.",2016-06-24 16:44:37.857481,2016-06-24 16:44:37.857489,
O1eSrDoqEeawxRPhKg05hw,80,hcolson,There are some students who have no idea what this might look like. They prefer to be told what to do and how to do it. Let's get them outside of their comfort zone!,2016-06-24 16:39:33.998311,2016-06-24 16:40:28.105213,
5GrmsDopEeawxCOzrc_w5A,80,hcolson,"The perfect college transcript! One that has much more meaning then a list of vague course titles and a 1 or 2 character evaluation. It could be a true portfolio that grows with you as you move through a program. Sure, as an incoming student your posts or artifacts may seem shallow when compared to those towards your later academic career, but that shows growth and the ability to learn and digger deeper. Employers what problem solver who have the potential for growth their understanding and experience.",2016-06-24 16:37:08.163182,2016-06-24 16:37:08.163189,
ujHUoDonEeaHYCcCaULRjQ,80,hcolson,"And at this level of education, students should be held responsible for these things. Student who are enrolled in a higher education institution should be prepped and ready to take this on.",2016-06-24 16:21:38.339492,2016-06-24 16:21:38.339499,
kc1tajdKEeas9w8GetK-aQ,80,Ethanmermell,"Ethos is strong because this shows you did strong research on both sides of the argument, creating credible ",2016-06-21 00:53:29.468504,2016-06-21 00:53:29.468511,
-RA1sjdJEea6aGNdY0cc5Q,80,Ethanmermell,I liked this part the most because of the use of emotion. The sadness described by you as the author is also felt by the audience and therefore makes it identifiable. ,2016-06-21 00:49:13.214622,2016-06-21 00:49:13.214630,
8urcWjJdEeazncfn490suw,80,julianjazburgess,I really liked how your story and personal experience led to your inquiry question. Possibly introducing the question earlier may be best.,2016-06-14 18:29:37.031819,2016-06-14 18:29:37.031827,
_Kx-rjJaEeaDzsuO7j_tqA,80,sweber1,My advice for improvement would be to state your blog purpose sooner.,2016-06-14 18:08:24.911176,2016-06-14 18:08:24.911183,
oqK00jJaEeaWmd_6VDiV9Q,80,sweber1,This was the best part. Excellent explanation and examples.Ethos was good too through use of sources.,2016-06-14 18:05:53.837045,2016-06-14 18:06:43.375329,
AVR-QuQDFtPwhMO7Dggi,80,SenorG,"Grant's points here are great and his reputation in this space is well-regarded.  It should be noted that there is also [evidence from Gallop](http://www.gallup.com/businessjournal/124214/driving-engagement-focusing-strengths.aspx) indicating that when people believe their supervisor focuses on their strengths, it can almost eliminate active disengagement in the workplace.",2016-05-05 00:13:13.601654,2016-05-05 00:13:13.601666,
AVQ_rts9H9ZO4OKSl3GJ,80,otterscotter,"I really like the notion, especially from a poetic perspective. But I can't stop dwelling on all that is lost if the web is ""bounded."" That's the huge advantage of the web over an object/book. It is not about the content, it's about the conversation and the community. It's about process over product. ",2016-04-22 20:35:04.637150,2016-04-22 20:35:04.637161,
AVQ_pi4mH9ZO4OKSl3Fn,80,otterscotter,,2016-04-22 20:25:36.037735,2016-04-22 20:25:36.037746,
AVO3VveRH9ZO4OKSlaM8,80,orschiro,What is Medium's contribution to the Commons?,2016-03-27 09:10:43.343244,2016-03-27 09:10:43.343256,
AVKnjRGYvTW_3w8Lys14,80,offray,"May be this threat can be overcome by simpler infrastructure that can be understood by a single person. That was one of the original goals of Smalltalk and I think that its current incarnations (in [Pharo](http://pharo.org/) or [Cuis](http://cuis-smalltalk.org/)) address this personal empowerment better that the Unix/OS current tradition, which informs most of our current experience with technology. Fossil instead of Git is another example of this preference for simplicity. So, 1000 smaller agile communities can be possible instead of 10 big bureaucratic ones, making fork still an important right without a lot of balkanization. The open nature of these agile communities is different of private projects locked inside a company.

I have experience by myself examples of those different kind of community configurations and different thresholds for participation in the case of Debian, Arch Linux, Leo Editor or Pharo (to cite a few) and that's why the idea of agile open and small community could work, even with the proper pains of addressing complex projects/problems inside them.",2016-02-03 14:33:06.193371,2016-02-03 17:01:54.894902,
AVKjK53vvTW_3w8LyrU2,80,offray,"That's why I have advocated tools like [Fossil](http://fossil-scm.org/) to other members of our [Hackerspace](http://hackbo.co/) and other communities like [Pharo](http://pharo.org/community) or [decentralized options to Mozilla Science](https://twitter.com/offrayLC/status/598861062096683009) (without much acceptation in the communities or even any reaction from Mozilla Science). 

Going with the *de facto* and popular  defaults (without caring about freedom or diversity) seems the position of open source/science communities and even digital activist, which contrast sharply with their discourse for the building of tools/data/politics, but seems invisible in the building of community/metadata/metapolitics.

The kind of disempowerment these communities are trying to fight, is the one they're suffering with GitHub, like showed here: https://hypothes.is/a/AVKjLddpvTW_3w8LyrU-

So there is a tension between the convenience and wider awareness/participation of centralized privative platforms that is wanted by these open/activist communities and a growth in the (over)use of the commons that is bigger that the growth of its sustainability/ethos, as shown here: https://hypothes.is/a/AVKjfsTRvTW_3w8LyrqI . Sacrificing growth/convenience by choosing simpler and more coherent infrastructures aligned with the commons and its ethos seems a sensible approach then.",2016-02-02 18:08:10.728753,2016-02-03 16:57:41.687957,
AVKnrXBivTW_3w8Lys32,80,offray,"This is a key issue. My research is about the relationship of mutual modification between communities and digital artifacts to bootstrap empowering dynamics. 

The question regarding participation could be addressed by making an infrastructural transposition (putting what is in the background in the foreground as suggested by Susan Leigh Star). This has been, in a sense the approach of this article, making visible what is behind infrastructures like LAMP, GitHub or StackExchange and has also been the approach of my comments. Of course there are things beyond infrastructure, but the way the infrastructures determine communities and the change that communities can made or not on them could be a key to antifragile, that is traversed by critical pedagogy, community and cognition. *How can we change the artifacts that change us* is a questions related with antifragile. This is the question of my research (in the context of a [Global South hackerspace](https://hackbo.co)), but I never connected it with antifragile until reading this text.",2016-02-03 15:08:27.626487,2016-02-03 16:53:39.301533,
